record_id		String		Tag
29dd1a96-40cc-4721-88c8-58991cd65c8e		5NEWSOnline.com		#URL
42c43074-47be-4a6b-a17d-88f0c902f237		http://5newsonline.com,xmlrpc.ph,5NEWSOnline.com		#URL
42c43074-47be-4a6b-a17d-88f0c902f237		April 21		#DATE
42c43074-47be-4a6b-a17d-88f0c902f237		http://5newsonline.com,xmlrpc.ph,5NEWSOnline.com		#URL
42c43074-47be-4a6b-a17d-88f0c902f237		April 21		#DATE
42c43074-47be-4a6b-a17d-88f0c902f237		http://5newsonline.com,xmlrpc.ph,5NEWSOnline.com		#URL
42c43074-47be-4a6b-a17d-88f0c902f237		April 21		#DATE
e67a0392-41c5-4238-a386-93269ccc23a8		15€,10€		#MONEY
e67a0392-41c5-4238-a386-93269ccc23a8		24.12.2011		#DATE
e67a0392-41c5-4238-a386-93269ccc23a8		15€,10€		#MONEY
e67a0392-41c5-4238-a386-93269ccc23a8		24.12.2011		#DATE
e67a0392-41c5-4238-a386-93269ccc23a8		15€,10€		#MONEY
e67a0392-41c5-4238-a386-93269ccc23a8		24.12.2011		#DATE
c9a3d300-0ad9-4356-bde8-88e977bd9218		5th,6th		#ORD
c9a3d300-0ad9-4356-bde8-88e977bd9218		5th,6th		#ORD
c9a3d300-0ad9-4356-bde8-88e977bd9218		5th,6th		#ORD
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		October 21, 2013		#DATE
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		7:45:57 AM		#TIME
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		October 20, 2013		#DATE
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		$8		#MONEY
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		350 miles		#DIST
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		October 21, 2013		#DATE
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		7:45:57 AM		#TIME
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		October 20, 2013		#DATE
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		$8		#MONEY
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		350 miles		#DIST
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		October 21, 2013		#DATE
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		7:45:57 AM		#TIME
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		October 20, 2013		#DATE
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		$8		#MONEY
3544699c-1cdc-45e6-824e-8b2acfe8ca7c		350 miles		#DIST
60ed3fa1-3276-4bf2-81fe-6c1c9210cd42		December 25, 2013,December 25, 2013		#DATE
60ed3fa1-3276-4bf2-81fe-6c1c9210cd42		6:49:18 AM		#TIME
60ed3fa1-3276-4bf2-81fe-6c1c9210cd42		December 25, 2013,December 25, 2013		#DATE
60ed3fa1-3276-4bf2-81fe-6c1c9210cd42		6:49:18 AM		#TIME
60ed3fa1-3276-4bf2-81fe-6c1c9210cd42		December 25, 2013,December 25, 2013		#DATE
60ed3fa1-3276-4bf2-81fe-6c1c9210cd42		6:49:18 AM		#TIME
700bc3b9-6071-4863-b332-6a7a53915610		$50		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$6		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$50		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$10		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		6DollarS		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$6		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		6DollarS		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		3rd		#ORD
700bc3b9-6071-4863-b332-6a7a53915610		6DollarS,6 Dollar		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		6DollarShirts.com		#URL
700bc3b9-6071-4863-b332-6a7a53915610		$50		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$6		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$50		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$10		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		6DollarS		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$6		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		6DollarS		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		3rd		#ORD
700bc3b9-6071-4863-b332-6a7a53915610		6DollarS,6 Dollar		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		6DollarShirts.com		#URL
700bc3b9-6071-4863-b332-6a7a53915610		$50		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$6		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$50		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$10		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		6DollarS		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		$6		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		6DollarS		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		3rd		#ORD
700bc3b9-6071-4863-b332-6a7a53915610		6DollarS,6 Dollar		#MONEY
700bc3b9-6071-4863-b332-6a7a53915610		6DollarShirts.com		#URL
65eb4432-c458-40e8-93aa-d7f399c680e4		$50		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$6		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$50		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$10		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarS		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$6		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarS		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		3rd		#ORD
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarS,6 Dollar		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarShirts.com		#URL
65eb4432-c458-40e8-93aa-d7f399c680e4		$50		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$6		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$50		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$10		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarS		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$6		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarS		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		3rd		#ORD
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarS,6 Dollar		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarShirts.com		#URL
65eb4432-c458-40e8-93aa-d7f399c680e4		$50		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$6		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$50		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$10		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarS		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		$6		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarS		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		3rd		#ORD
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarS,6 Dollar		#MONEY
65eb4432-c458-40e8-93aa-d7f399c680e4		6DollarShirts.com		#URL
70c246de-2292-495a-a1e7-f7af0dd76bf0		February 12, 2012		#DATE
70c246de-2292-495a-a1e7-f7af0dd76bf0		February 23, 2012		#DATE
70c246de-2292-495a-a1e7-f7af0dd76bf0		February 12, 2012		#DATE
70c246de-2292-495a-a1e7-f7af0dd76bf0		February 23, 2012		#DATE
70c246de-2292-495a-a1e7-f7af0dd76bf0		February 12, 2012		#DATE
70c246de-2292-495a-a1e7-f7af0dd76bf0		February 23, 2012		#DATE
897847bf-0f9b-487a-93d0-ab54ea8b026a		October 01, 2010		#DATE
897847bf-0f9b-487a-93d0-ab54ea8b026a		October 01, 2010		#DATE
897847bf-0f9b-487a-93d0-ab54ea8b026a		October 01, 2010		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		February 24, 2010		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		April 13, 2011		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		July 05, 2013		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		June 20, 2011		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		April 21, 2013		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		June 15, 2009		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		July 17, 2009		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		February 10, 2013		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		November 05, 2012		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		February 24, 2010		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		April 13, 2011		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		July 05, 2013		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		June 20, 2011		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		April 21, 2013		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		June 15, 2009		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		July 17, 2009		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		February 10, 2013		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		November 05, 2012		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		February 24, 2010		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		April 13, 2011		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		July 05, 2013		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		June 20, 2011		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		April 21, 2013		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		June 15, 2009		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		July 17, 2009		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		February 10, 2013		#DATE
2dcecbef-d8d4-429b-b5d5-503232d3a9c8		November 05, 2012		#DATE
68e21b4e-32ca-46e7-ade2-774b29cb8285		Clipart.com		#URL
68e21b4e-32ca-46e7-ade2-774b29cb8285		Clipart.com		#URL
68e21b4e-32ca-46e7-ade2-774b29cb8285		Clipart.com		#URL
d4bd4b52-910d-4518-878d-3c07f52107bc		517-363-2929 		#PHONE
d4bd4b52-910d-4518-878d-3c07f52107bc		517-363-2929 		#PHONE
d4bd4b52-910d-4518-878d-3c07f52107bc		517-363-2929 		#PHONE
20078d59-9b29-4568-82f0-c4b517c16820		517-363-2941 		#PHONE
20078d59-9b29-4568-82f0-c4b517c16820		517-363-2941 		#PHONE
20078d59-9b29-4568-82f0-c4b517c16820		517-363-2941 		#PHONE
66b9d611-6d40-4e74-8147-a4cdb62b5005		January 6, 2012		#DATE
66b9d611-6d40-4e74-8147-a4cdb62b5005		January 6, 2012		#DATE
66b9d611-6d40-4e74-8147-a4cdb62b5005		January 6, 2012		#DATE
2b5e0f19-0ab7-48e2-b28b-2b9159cba2bb		April 20, 2012		#DATE
2b5e0f19-0ab7-48e2-b28b-2b9159cba2bb		April 20, 2012		#DATE
2b5e0f19-0ab7-48e2-b28b-2b9159cba2bb		April 20, 2012		#DATE
29d1e70e-fa72-455f-9db5-9fc1730bfe93		22nd		#ORD
29d1e70e-fa72-455f-9db5-9fc1730bfe93		22nd		#ORD
29d1e70e-fa72-455f-9db5-9fc1730bfe93		22nd		#ORD
2fb713b3-d123-48ff-b042-460d7f27ea8e		http://youtu.be		#URL
2fb713b3-d123-48ff-b042-460d7f27ea8e		http://youtu.be		#URL
2fb713b3-d123-48ff-b042-460d7f27ea8e		http://youtu.be		#URL
a27f44c5-2d7e-4970-86b2-f080669ff369		69 feet		#DIST
a27f44c5-2d7e-4970-86b2-f080669ff369		93 feet		#DIST
a27f44c5-2d7e-4970-86b2-f080669ff369		69 feet		#DIST
a27f44c5-2d7e-4970-86b2-f080669ff369		93 feet		#DIST
a27f44c5-2d7e-4970-86b2-f080669ff369		69 feet		#DIST
a27f44c5-2d7e-4970-86b2-f080669ff369		93 feet		#DIST
59af4f5b-2215-4fbd-8b52-c2476a18f58f		automattic.com		#URL
59af4f5b-2215-4fbd-8b52-c2476a18f58f		02/11/2014		#DATE
59af4f5b-2215-4fbd-8b52-c2476a18f58f		Radio.com		#URL
59af4f5b-2215-4fbd-8b52-c2476a18f58f		automattic.com		#URL
59af4f5b-2215-4fbd-8b52-c2476a18f58f		02/11/2014		#DATE
59af4f5b-2215-4fbd-8b52-c2476a18f58f		Radio.com		#URL
59af4f5b-2215-4fbd-8b52-c2476a18f58f		automattic.com		#URL
59af4f5b-2215-4fbd-8b52-c2476a18f58f		02/11/2014		#DATE
59af4f5b-2215-4fbd-8b52-c2476a18f58f		Radio.com		#URL
c5b9001f-be63-4797-87c7-50b42da18c1d		March 19, 2013		#DATE
c5b9001f-be63-4797-87c7-50b42da18c1d		March 19, 2013		#DATE
c5b9001f-be63-4797-87c7-50b42da18c1d		March 19, 2013		#DATE
eeca609d-8b34-4a64-b862-23d9ba072ab8		May 29, 2011		#DATE
eeca609d-8b34-4a64-b862-23d9ba072ab8		May 16, 2011,May 25		#DATE
eeca609d-8b34-4a64-b862-23d9ba072ab8		May 29, 2011		#DATE
eeca609d-8b34-4a64-b862-23d9ba072ab8		May 16, 2011,May 25		#DATE
eeca609d-8b34-4a64-b862-23d9ba072ab8		May 29, 2011		#DATE
eeca609d-8b34-4a64-b862-23d9ba072ab8		May 16, 2011,May 25		#DATE
5045c317-1a9c-473f-97f2-6a18487fde9a		automattic.com		#URL
5045c317-1a9c-473f-97f2-6a18487fde9a		automattic.com		#URL
5045c317-1a9c-473f-97f2-6a18487fde9a		automattic.com		#URL
0766cc79-5c07-4215-8f95-91ff9706ccbd		automattic.com		#URL
0766cc79-5c07-4215-8f95-91ff9706ccbd		automattic.com		#URL
0766cc79-5c07-4215-8f95-91ff9706ccbd		automattic.com		#URL
79fef210-4669-4f76-a382-26f2063b68ca		automattic.com		#URL
79fef210-4669-4f76-a382-26f2063b68ca		Radio.com		#URL
79fef210-4669-4f76-a382-26f2063b68ca		automattic.com		#URL
79fef210-4669-4f76-a382-26f2063b68ca		Radio.com		#URL
79fef210-4669-4f76-a382-26f2063b68ca		automattic.com		#URL
79fef210-4669-4f76-a382-26f2063b68ca		Radio.com		#URL
ed83e811-8c26-4af3-96db-f0535bdda189		automattic.com		#URL
ed83e811-8c26-4af3-96db-f0535bdda189		Radio.com		#URL
ed83e811-8c26-4af3-96db-f0535bdda189		automattic.com		#URL
ed83e811-8c26-4af3-96db-f0535bdda189		Radio.com		#URL
ed83e811-8c26-4af3-96db-f0535bdda189		automattic.com		#URL
ed83e811-8c26-4af3-96db-f0535bdda189		Radio.com		#URL
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		January 6, 2013		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		December 20, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		December 13, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		November 28, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		November 8, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		February 9, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		September 28, 2011		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		September 9, 2011,September 21		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		January 6, 2013		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		December 20, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		December 13, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		November 28, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		November 8, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		February 9, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		September 28, 2011		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		September 9, 2011,September 21		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		January 6, 2013		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		December 20, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		December 13, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		November 28, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		November 8, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		February 9, 2012		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		September 28, 2011		#DATE
6ce7ebdb-ecf8-4b0e-a4a2-83f764dec608		September 9, 2011,September 21		#DATE
a68dc5e5-4df7-4c27-96c0-981323a09504		$150,$150		#MONEY
a68dc5e5-4df7-4c27-96c0-981323a09504		$150,$150		#MONEY
a68dc5e5-4df7-4c27-96c0-981323a09504		$150,$150		#MONEY
09994c45-2a77-4f31-94aa-a1d241e41c23		1 800 513 1678 		#PHONE
09994c45-2a77-4f31-94aa-a1d241e41c23		1 800 513 1678 		#PHONE
09994c45-2a77-4f31-94aa-a1d241e41c23		1 800 513 1678 		#PHONE
6279ff08-570e-4d87-bace-861137b57525		akidsheart.com,akidsheart.com		#URL
6279ff08-570e-4d87-bace-861137b57525		Akidsheart.com		#URL
6279ff08-570e-4d87-bace-861137b57525		Akidsheart.com		#URL
6279ff08-570e-4d87-bace-861137b57525		akidsheart.com,akidsheart.com		#URL
6279ff08-570e-4d87-bace-861137b57525		Akidsheart.com		#URL
6279ff08-570e-4d87-bace-861137b57525		Akidsheart.com		#URL
6279ff08-570e-4d87-bace-861137b57525		akidsheart.com,akidsheart.com		#URL
6279ff08-570e-4d87-bace-861137b57525		Akidsheart.com		#URL
6279ff08-570e-4d87-bace-861137b57525		Akidsheart.com		#URL
09f9beec-9df3-451d-b038-2a90e46017f4		ceicmh.org,ceicmh.org,ceicmh.org,ASP.NET		#URL
09f9beec-9df3-451d-b038-2a90e46017f4		ceicmh.org,ceicmh.org,ceicmh.org,ASP.NET		#URL
09f9beec-9df3-451d-b038-2a90e46017f4		ceicmh.org,ceicmh.org,ceicmh.org,ASP.NET		#URL
ad7317a9-2f15-4a41-a395-870bfac04b4c		11:55:59		#TIME
ad7317a9-2f15-4a41-a395-870bfac04b4c		11:55:59		#TIME
ad7317a9-2f15-4a41-a395-870bfac04b4c		11:55:59		#TIME
d2c465c9-397e-45d7-8931-a99b15d32ad8		August 10, 2013		#DATE
d2c465c9-397e-45d7-8931-a99b15d32ad8		1.7m,20ft,20ft		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		20ft		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		1.53m,2.1m,100 km		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		August 8, 1991		#DATE
d2c465c9-397e-45d7-8931-a99b15d32ad8		4 inch		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		3 feet		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		30m		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		30m		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		2 Meter		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		70 cm		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		70cm		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		3M		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		3 foot		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		J.an		#URL
d2c465c9-397e-45d7-8931-a99b15d32ad8		August 10, 2013		#DATE
d2c465c9-397e-45d7-8931-a99b15d32ad8		1.7m,20ft,20ft		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		20ft		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		1.53m,2.1m,100 km		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		August 8, 1991		#DATE
d2c465c9-397e-45d7-8931-a99b15d32ad8		4 inch		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		3 feet		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		30m		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		30m		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		2 Meter		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		70 cm		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		70cm		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		3M		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		3 foot		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		J.an		#URL
d2c465c9-397e-45d7-8931-a99b15d32ad8		August 10, 2013		#DATE
d2c465c9-397e-45d7-8931-a99b15d32ad8		1.7m,20ft,20ft		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		20ft		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		1.53m,2.1m,100 km		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		August 8, 1991		#DATE
d2c465c9-397e-45d7-8931-a99b15d32ad8		4 inch		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		3 feet		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		30m		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		30m		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		2 Meter		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		70 cm		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		70cm		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		3M		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		3 foot		#DIST
d2c465c9-397e-45d7-8931-a99b15d32ad8		J.an		#URL
39fa2a6b-c192-4c84-9800-a7a909e1f3d8		aaai.org		#URL
39fa2a6b-c192-4c84-9800-a7a909e1f3d8		aaai.org		#URL
39fa2a6b-c192-4c84-9800-a7a909e1f3d8		aaai.org		#URL
d90138b2-82a9-4861-b3d6-1995a534c6ff		31st		#ORD
d90138b2-82a9-4861-b3d6-1995a534c6ff		October 14, 1999		#DATE
d90138b2-82a9-4861-b3d6-1995a534c6ff		31st		#ORD
d90138b2-82a9-4861-b3d6-1995a534c6ff		October 14, 1999		#DATE
d90138b2-82a9-4861-b3d6-1995a534c6ff		31st		#ORD
d90138b2-82a9-4861-b3d6-1995a534c6ff		October 14, 1999		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		3rd		#ORD
c25308b2-a0c0-4ee1-b95e-7f87a053d680		3 December 2001		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		9 February 1929		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		21 August 2014,14 November 2014,14 August 2015		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		(202) 328-2010 		#PHONE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		3rd		#ORD
c25308b2-a0c0-4ee1-b95e-7f87a053d680		3 December 2001		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		9 February 1929		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		21 August 2014,14 November 2014,14 August 2015		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		(202) 328-2010 		#PHONE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		3rd		#ORD
c25308b2-a0c0-4ee1-b95e-7f87a053d680		3 December 2001		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		9 February 1929		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		21 August 2014,14 November 2014,14 August 2015		#DATE
c25308b2-a0c0-4ee1-b95e-7f87a053d680		(202) 328-2010 		#PHONE
342b99c6-9e5d-4481-a48b-536d2d159d36		wordpress.com,xmlrpc.ph		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		Salaf.Af		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		2.An		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		or.id		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		or.id		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		2 April 2007		#DATE
342b99c6-9e5d-4481-a48b-536d2d159d36		2 April 2007		#DATE
342b99c6-9e5d-4481-a48b-536d2d159d36		2 April 2007		#DATE
342b99c6-9e5d-4481-a48b-536d2d159d36		45 Km		#DIST
342b99c6-9e5d-4481-a48b-536d2d159d36		or.id		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		ust.fi		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		WordPress.com		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		wordpress.com,xmlrpc.ph		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		Salaf.Af		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		2.An		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		or.id		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		or.id		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		2 April 2007		#DATE
342b99c6-9e5d-4481-a48b-536d2d159d36		2 April 2007		#DATE
342b99c6-9e5d-4481-a48b-536d2d159d36		2 April 2007		#DATE
342b99c6-9e5d-4481-a48b-536d2d159d36		45 Km		#DIST
342b99c6-9e5d-4481-a48b-536d2d159d36		or.id		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		ust.fi		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		WordPress.com		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		wordpress.com,xmlrpc.ph		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		Salaf.Af		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		2.An		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		or.id		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		or.id		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		2 April 2007		#DATE
342b99c6-9e5d-4481-a48b-536d2d159d36		2 April 2007		#DATE
342b99c6-9e5d-4481-a48b-536d2d159d36		2 April 2007		#DATE
342b99c6-9e5d-4481-a48b-536d2d159d36		45 Km		#DIST
342b99c6-9e5d-4481-a48b-536d2d159d36		or.id		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		ust.fi		#URL
342b99c6-9e5d-4481-a48b-536d2d159d36		WordPress.com		#URL
ef1c97ad-597c-4feb-8f23-d8755d9709bb		abc7.com		#URL
ef1c97ad-597c-4feb-8f23-d8755d9709bb		OnTheRedCarpet.com		#URL
ef1c97ad-597c-4feb-8f23-d8755d9709bb		abc7.com		#URL
ef1c97ad-597c-4feb-8f23-d8755d9709bb		OnTheRedCarpet.com		#URL
ef1c97ad-597c-4feb-8f23-d8755d9709bb		abc7.com		#URL
ef1c97ad-597c-4feb-8f23-d8755d9709bb		OnTheRedCarpet.com		#URL
ecc2b88e-442b-4c9c-a1fc-3a95cbafb518		abcnews.com		#URL
ecc2b88e-442b-4c9c-a1fc-3a95cbafb518		abcnews.com		#URL
ecc2b88e-442b-4c9c-a1fc-3a95cbafb518		abcnews.com		#URL
fcecec58-6115-477d-bfc8-18d571811f40		$500,000		#MONEY
